,loss,val_loss
107,0.044304222943598794,0.05279232385504365
108,0.048025341316957605,0.04990556873438564
109,0.04492845452938571,0.06303761202161962
110,0.05034873600407468,0.0643214523568564
111,0.06121105909080847,0.04805077486342506
112,0.04803517780014599,0.06098214984271696
113,0.04707639354387386,0.05732270617414488
114,0.04615772403859986,0.05958858060465295
115,0.046261890205894274,0.060599608700440906
116,0.054062120199736864,0.050897543545849105
117,0.047312361829810676,0.06373627455220683
118,0.04426307279524921,0.05877571808743355
119,0.04324740433119554,0.05999024127693288
120,0.049884088987472076,0.05897262687648832
121,0.04555037224319424,0.06422974921119362
122,0.05082380369105595,0.05315552824864607
123,0.04657783881829889,0.052807538887448255
124,0.04228972196078941,0.0589915547029341
125,0.041649610745893496,0.05179799553247797
126,0.043602686983760304,0.06098682992390565
127,0.042471963178858124,0.051918574756482684
128,0.0390078454743029,0.048360219594632894
129,0.03931795859502422,0.047970261567595054
130,0.044088143296956483,0.04435804423679934
131,0.03896496143250391,0.05400120178198742
132,0.0384542642690458,0.050016627068287176
133,0.038340369135274714,0.053144033272570466
134,0.038819235518274695,0.04716803121277696
135,0.0368888470817199,0.04719991122258338
136,0.03638942240501944,0.04854166739495249
137,0.03877068815181986,0.04997599211773259
138,0.04003623528801888,0.055164540139518194
139,0.06631079606161822,0.04302772270677861
140,0.05957198006328054,0.053520336043748284
141,0.045395080383525334,0.059952870397121175
142,0.043846214645438725,0.06712001170094543
143,0.04314210123363757,0.06986467709322504
144,0.04131342538151165,0.06136560623928488
145,0.042909840209372094,0.04901961760685863
146,0.04014622038376145,0.04610893480233119
147,0.03966869649704404,0.049611304563342604
148,0.040643081610701494,0.041502490701102006
149,0.04456115891569413,0.056446436125640924
150,0.049591085713115046,0.047808155690216465
151,0.047259081021718,0.0559846843808921
152,0.04107540914209631,0.04644687226532284
153,0.03904790123737099,0.054366541120316136
154,0.03870588557587729,0.06152045351313339
155,0.03886102724161991,0.060784668217932804
156,0.03944530644739501,0.04726016659999651
157,0.04674419370673647,0.0455349220218734
158,0.04654536904637979,0.04563669097169102
159,0.04142407695419036,0.05583941968827592
160,0.05545734599132666,0.05658809668923268
161,0.0575086310989238,0.056627467852804855
162,0.04618497290367248,0.05288162542728449
163,0.04436454526096649,0.060274656197186166
164,0.04892807178849342,0.06884979937062385
165,0.04733675734142062,0.059463630264089726
166,0.043757963180541995,0.051195964788234766
167,0.04325818661308662,0.06560089219321544
168,0.042327511738944106,0.0505155209654824
169,0.04117698165727675,0.05911634555560106
170,0.04047264840445529,0.05241757824098901
171,0.039746319979295903,0.04454050914691178
172,0.037779091571934806,0.048977178535747984
173,0.04403659881361379,0.05247617900116927
174,0.03900511321972147,0.055700406888118684
175,0.03709050732971038,0.05781019214194265
176,0.036963344795391866,0.05194148284888683
177,0.038298902812286775,0.05049281902222989
178,0.03679390073650413,0.05671340556288229
179,0.03574599920703261,0.04684323657555829
180,0.04253385192662544,0.04980821604168115
181,0.04207257413090742,0.056359758995919815
182,0.03708949935949622,0.05507200362818293
183,0.03766069837097887,0.05512912519360548
184,0.03722861745880221,0.05377731214410117
185,0.05853484477639465,0.041873283167673754
186,0.05449895889933744,0.04469545277413326
187,0.04514622844972333,0.053995328766216474
188,0.042900630491691946,0.0575491113039817
189,0.039119501208565645,0.06528952299901085
190,0.041409479750016125,0.06615805794920623
191,0.03910351072748502,0.045550923250228866
192,0.04104297064761454,0.0467762045906749
193,0.04260729142450113,0.05339750599880083
194,0.04294950789219848,0.04461629921906177
195,0.04123085930576794,0.04252844491198236
196,0.045538605884617604,0.04793887020569687
197,0.04376395174220905,0.05003887229585593
198,0.046416144993081186,0.05705371534890963
199,0.04214162271994872,0.04879568760987566
200,0.03846329173085673,0.04721845635542153
201,0.037192708002174196,0.047879897945516885
202,0.037264276454246015,0.0477169402840887
203,0.06255957583586375,0.05600399829930965
204,0.0670310042848523,0.04811859593601645
205,0.05299375857116125,0.05609778875259879
206,0.04545072922837281,0.06348606462312827
207,0.04160374644685378,0.06126631489992536
208,0.03943690141742128,0.06517557980300034
209,0.03890941377887523,0.050619218194006985
210,0.041828159817913234,0.0597867272980636
211,0.039649393401156606,0.050134266047781824
212,0.038518735559728054,0.05116957176884696
213,0.038539270159915526,0.0527732559255962
214,0.03880054454508777,0.04037289007719366
215,0.03763421691126294,0.05007292907869723
216,0.03933860902451562,0.04290881250433055
217,0.036120236645008894,0.04976678753167795
218,0.03479107441818154,0.056181750981883466
219,0.03676939060624014,0.04856589710676901
220,0.03509393697750382,0.04313110612817732
221,0.0365960088827266,0.04508785021585937
222,0.03466762283137714,0.03781053001594503
223,0.03561131486156643,0.04197196440012986
224,0.03621179530484565,0.05027855832514851
225,0.047605640761204215,0.05397403644953594
226,0.039042008161478126,0.042528679705934054
227,0.036854717466566295,0.04320430934136973
228,0.03523367459175304,0.049366463342307834
229,0.03496918540606296,0.058466104775596245
230,0.03415610467060834,0.04032316537550772
231,0.04644134757369423,0.048357190388558256
232,0.04090203926533927,0.04639413447681273
233,0.0381566694868891,0.046150623482471155
234,0.03505208274095384,0.05416583777313454
235,0.03662472461627367,0.05145380248934692
236,0.03444310672731207,0.046213437788837165
237,0.03972865590279801,0.0488132495276014
238,0.04841187093781945,0.04854630318511498
239,0.037245433394207515,0.04306088422362268
240,0.034285791880554625,0.04013712316720466
241,0.03435075628077424,0.0511461262301523
242,0.03338475997082606,0.04187383474624251
243,0.03429892418335215,0.05309864065447239
244,0.04204810734096523,0.04068414282345483
245,0.03563293410460954,0.049194607233974216
246,0.045955131101261586,0.04821561403386218
247,0.04743678891985475,0.04533014403928931
248,0.04123679282647918,0.0446145913204331
249,0.039516175003259775,0.05921037918626208
